proteinID,ligandID,mean,median,max,min,var,DATABASE_ID,DATABASE_NAME,SMILES,INCHI_IDENTIFIER,INCHI_KEY,FORMULA,MOLECULAR_WEIGHT,EXACT_MASS,JCHEM_ACCEPTOR_COUNT,JCHEM_ATOM_COUNT,JCHEM_AVERAGE_POLARIZABILITY,JCHEM_BIOAVAILABILITY,JCHEM_DONOR_COUNT,JCHEM_FORMAL_CHARGE,JCHEM_GHOSE_FILTER,JCHEM_IUPAC,ALOGPS_LOGP,JCHEM_LOGP,ALOGPS_LOGS,JCHEM_MDDR_LIKE_RULE,JCHEM_NUMBER_OF_RINGS,JCHEM_PHYSIOLOGICAL_CHARGE,JCHEM_PKA,JCHEM_PKA_STRONGEST_ACIDIC,JCHEM_PKA_STRONGEST_BASIC,JCHEM_POLAR_SURFACE_AREA,JCHEM_REFRACTIVITY,JCHEM_ROTATABLE_BOND_COUNT,JCHEM_RULE_OF_FIVE,ALOGPS_SOLUBILITY,JCHEM_TRADITIONAL_IUPAC,JCHEM_VEBER_RULE,DRUGBANK_ID,DRUG_GROUPS,GENERIC_NAME,SYNONYMS,PRODUCTS,JCHEM_AVERAGE_NEUTRAL_MICROSPECIES_CHARGE,JCHEM_NEUTRAL_CHARGE,SECONDARY_ACCESSION_NUMBERS,INTERNATIONAL_BRANDS,SALTS
7RDY-zinc,Mrv1652310211601282D,-13.25,-13.25,-13.0,-13.5,0.0639534883720928,DB12655,drugbank,C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](CC[C@]4(C)[C@H]3CC2=C(C)C1)NS(C)(=O)=O,"InChI=1S/C29H48N2O3S/c1-17-12-26-27(30-16-17)19(3)29(34-26)11-9-22-23-7-6-20-13-21(31-35(5,32)33)8-10-28(20,4)25(23)14-24(22)18(2)15-29/h17,19-23,25-27,30-31H,6-16H2,1-5H3/t17-,19+,20+,21+,22-,23-,25-,26+,27-,28-,29-/m0/s1",HZLFFNCLTRVYJG-WWGOJCOQSA-N,C29H48N2O3S,504.77,504.338564588,4,83,60.42837639076663,1,2,0,0,"N-[(3R,3'R,3'aS,4aR,6'S,6aR,6bS,7'aR,9S,12aS,12bS)-3',6',11,12b-tetramethyl-2,3,3'a,4,4',4a,5,5',6,6',6a,6b,7,7',7'a,8,10,12,12a,12b-icosahydro-1H,3'H-spiro[azuleno[2,1-a]naphthalene-9,2'-furo[3,2-b]pyridine]-3-yl]methanesulfonamide",3.77,3.56544186070173,-6.04,0,6,1,nan,11.57691572411342,9.994420743780218,67.42999999999999,140.77639999999997,1,0,4.64e-04 g/l,"N-[(3R,3'R,3'aS,4aR,6'S,6aR,6bS,7'aR,9S,12aS,12bS)-3',6',11,12b-tetramethyl-1,2,3,3'a,4,4',4a,5,5',6,6',6a,6b,7,7',7'a,8,10,12,12a-icosahydro-3'H-spiro[azuleno[2,1-a]naphthalene-9,2'-furo[3,2-b]pyridine]-3-yl]methanesulfonamide",0,DB12655,investigational,Patidegib,Patidegib; Saridegib,nan,nan,n,DB05922,nan,nan
7RDY-no-extra,Mrv0541-02231216202D-1704021538337,-13.25,-13.25,-12.9,-13.6,0.1225581395348832,DB02633,drugbank,NC1=C(C=C(NC2=CC=C(NC3=NC(Cl)=NC(NC4=CC=CC=C4S(O)(=O)=O)=N3)C(=C2)S(O)(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O,"InChI=1S/C29H20ClN7O11S3/c30-27-35-28(33-16-7-3-4-8-19(16)49(40,41)42)37-29(36-27)34-17-10-9-13(11-20(17)50(43,44)45)32-18-12-21(51(46,47)48)24(31)23-22(18)25(38)14-5-1-2-6-15(14)26(23)39/h1-12,32H,31H2,(H,40,41,42)(H,43,44,45)(H,46,47,48)(H2,33,34,35,36,37)",YKCWQPZFAFZLBI-UHFFFAOYSA-N,C29H20ClN7O11S3,774.157,773.007144294,18,71,73.03695904440578,0,7,0,0,"1-amino-4-{[4-({4-chloro-6-[(2-sulfophenyl)amino]-1,3,5-triazin-2-yl}amino)-3-sulfophenyl]amino}-9,10-dioxo-9,10-dihydroanthracene-2-sulfonic acid",0.93,-0.7457562465158224,-4.66,1,6,-3,-2.764256963340395,-13.04649865778081,-0.031707531413033375,298.0299999999999,185.03170000000003,9,0,1.68e-02 g/l,tetrahydrofolic acid,0,DB02633,experimental,Cibacron Blue,nan,nan,-3.000225477239325,-3,EXPT00841,nan,nan
7RDY-no-extra,Mrv1909-10091920162D,-13.172727272727274,-12.95,-12.5,-14.0,0.4755179704016912,DB15527,drugbank,[H][C@@]12CC[C@@H](C)[C@@](O)(O1)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@]([H])(CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C2)OC)[C@H](C)C[C@@H]1CC[C@@H](OCCOCC)[C@@H](C1)OC,"InChI=1S/C55H87NO14/c1-12-67-26-27-68-45-24-22-41(31-48(45)65-10)30-37(5)47-33-44(57)36(4)29-39(7)50(59)51(66-11)49(58)38(6)28-34(2)18-14-13-15-19-35(3)46(64-9)32-42-23-21-40(8)55(63,70-42)52(60)53(61)56-25-17-16-20-43(56)54(62)69-47/h13-15,18-19,29,34,36-38,40-43,45-48,50-51,59,63H,12,16-17,20-28,30-33H2,1-11H3/b15-13+,18-14+,35-19+,39-29+/t34-,36-,37-,38-,40-,41+,42+,43+,45-,46+,47+,48-,50-,51+,55-/m1/s1",YYSFXUWWPNHNAZ-PKJQJFMNSA-N,C55H87NO14,986.294,985.612656485,13,157,110.82765701757691,0,2,0,0,"(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32S,35R)-12-[(2R)-1-[(1S,3R,4R)-4-(2-ethoxyethoxy)-3-methoxycyclohexyl]propan-2-yl]-1,18-dihydroxy-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.0^{4,9}]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone",5.66,8.403798772666669,-6.11,1,4,0,13.440838160738062,9.963754059653857,-2.950577703232014,193.65999999999997,271.2065,11,0,7.63e-04 g/l,"3-methyl-[1,2,4]triazino[3,4-a]phthalazin-4-one",0,DB15527,experimental,Umirolimus,42-O-(2-ethoxyethyl) rapamycin; Biolimus A9; Umirolimus,Ba9,nan,n,nan,nan,nan
7RDY-zinc,Mrv1909-09132216432D-1704021550567,-13.140909090909092,-13.1,-13.0,-13.3,0.0210782241014803,DB16928,drugbank,[H][C@]12C[C@@]3([H])[C@]4([H])CC[C@]5([H])C[C@@H](O)CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@H](C)CO1)O2,"InChI=1S/C27H44O3/c1-16-7-12-27(29-15-16)17(2)24-23(30-27)14-22-20-6-5-18-13-19(28)8-10-25(18,3)21(20)9-11-26(22,24)4/h16-24,28H,5-15H2,1-4H3/t16-,17-,18+,19-,20+,21-,22-,23-,24-,25-,26-,27+/m0/s1",GMBQZIIUCVWOCD-WWASVFFGSA-N,C27H44O3,416.646,416.329045277,3,74,50.82034526271224,1,1,0,0,"(1'R,2R,2'S,4'S,5S,7'S,8'R,9'S,12'S,13'S,16'S,18'R)-5,7',9',13'-tetramethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0^{2,9}.0^{4,8}.0^{13,18}]icosan]-16'-ol",4.52,5.332884935333334,-7.10,0,6,0,nan,18.2963963211217,-1.3560752133131748,38.69,119.41590000000002,0,0,3.28e-05 g/l,"6-cyclopropaneamido-N-[hydroxy(2H2)methyl]-4-{[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)phenyl]amino}pyridazine-3-carboxamide",1,DB16928,investigational,Sarsagenin,"(3.beta.,5.beta.,25s)-spirostan-3-ol; Myogane; NSC 1615; NSC-1615; Parigenin; Pure sarsasapogenin; Sarsasapogenin; Spirostan-3-ol, (3.beta.,5.beta.,25s)-",nan,4.400930364156222e-09,0,nan,nan,nan
7RDY-no-extra,Mrv1909-05201915082D-1704021549536,-13.104545454545455,-13.15,-12.8,-13.4,0.0897463002114165,DB15291,drugbank,CN1C(=O)N(C(=O)C2=C1C(F)=CC=C2)C1=C(C)C(=CC=C1)C1=C2C3=C(C[C@H](CC3)C(C)(C)O)NC2=C(C=C1F)C(N)=O,"InChI=1S/C32H30F2N4O4/c1-15-17(7-6-10-24(15)38-30(40)19-8-5-9-21(33)28(19)37(4)31(38)41)25-22(34)14-20(29(35)39)27-26(25)18-12-11-16(32(2,3)42)13-23(18)36-27/h5-10,14,16,36,42H,11-13H2,1-4H3,(H2,35,39)/t16-/m0/s1",ZRYMMWAJAFUANM-INIZCTEOSA-N,C32H30F2N4O4,572.613,572.223511788,4,72,59.432770914204845,1,3,0,0,"(2S)-6-fluoro-5-[3-(8-fluoro-1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazolin-3-yl)-2-methylphenyl]-2-(2-hydroxypropan-2-yl)-2,3,4,9-tetrahydro-1H-carbazole-8-carboxamide",3.71,4.729894844333333,-5.78,0,6,0,15.100180405514045,14.110830271051434,-0.9483207611718758,119.73000000000002,155.3124,2,0,9.40e-04 g/l,"(2R)-14-fluoro-2-methyl-6,9,10,19-tetraazapentacyclo[14.2.1.0^{2,6}.0^{8,18}.0^{12,17}]nonadeca-1(18),8,12(17),13,15-pentaen-11-one",0,DB15291,investigational,BMS-986142,nan,nan,nan,n,nan,nan,nan
7RDY-zinc,Mrv1652310211604462D,-13.102272727272728,-13.15,-12.6,-13.6,0.2537156448202958,DB13078,drugbank,C[C@H]1\C=C/C\C(C)=C/C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=NOC(C)=C1,"InChI=1S/C27H39NO6/c1-16-9-8-10-17(2)25(31)20(5)26(32)27(6,7)23(29)15-24(30)33-22(12-11-16)18(3)13-21-14-19(4)34-28-21/h8,10-11,13-14,17,20,22-23,25,29,31H,9,12,15H2,1-7H3/b10-8-,16-11-,18-13+/t17-,20+,22-,23-,25-/m0/s1",JAYGOFBXDFAXBW-CYEKYUJNSA-N,C27H39NO6,473.61,473.27773798,5,73,52.704271931457136,1,2,0,0,"(4S,7R,8S,9S,10Z,13Z,16S)-4,8-dihydroxy-5,5,7,9,13-pentamethyl-16-[(1E)-1-(5-methyl-1,2-oxazol-3-yl)prop-1-en-2-yl]-1-oxacyclohexadeca-10,13-diene-2,6-dione",3.90,4.516636827666666,-4.22,0,2,0,14.690584247576275,14.063017177325577,0.8011782587084691,109.86000000000001,134.1023,2,1,2.86e-02 g/l,"(4S,7R,8S,9S,10Z,13Z,16S)-4,8-dihydroxy-5,5,7,9,13-pentamethyl-16-[(1E)-1-(5-methyl-1,2-oxazol-3-yl)prop-1-en-2-yl]-1-oxacyclohexadeca-10,13-diene-2,6-dione",0,DB13078,investigational,KOSN-1724,ISO-Fludelone,nan,nan,n,nan,nan,nan
7RDY-zinc,Mrv1909-03022014522D,-13.1,-13.1,-12.9,-13.3,0.0409302325581397,DB05423,drugbank,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C3OCOC3=C1)C1=C3CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C28H30O4/c1-3-11-28(30)12-10-23-21-7-4-17-13-19(29)6-8-20(17)26(21)22(15-27(23,28)2)18-5-9-24-25(14-18)32-16-31-24/h5,9,13-14,21-23,30H,4,6-8,10,12,15-16H2,1-2H3/t21-,22+,23-,27-,28-/m0/s1",DFELGYQKEOCHOA-BZAFBGKRSA-N,C28H30O4,430.544,430.214409446,4,62,48.358167873117054,1,1,0,1,"(1S,3aS,3bS,10R,11aS)-10-(2H-1,3-benzodioxol-5-yl)-1-hydroxy-11a-methyl-1-(prop-1-yn-1-yl)-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,10H,11H,11aH-cyclopenta[a]phenanthren-7-one",4.56,4.648477261333334,-5.11,0,6,0,18.463167174297755,12.865693444440895,-3.7323452064951463,55.760000000000005,123.91919999999999,2,1,3.37e-03 g/l,"(1S,3aS,3bS,10R,11aS)-10-(2H-1,3-benzodioxol-5-yl)-1-hydroxy-11a-methyl-1-(prop-1-yn-1-yl)-2H,3H,3aH,3bH,4H,5H,8H,9H,10H,11H-cyclopenta[a]phenanthren-7-one",0,DB05423,investigational,ORG-34517,nan,nan,0.00020160099734229146,0,nan,nan,nan
7RDY-zinc,Mrv1652310211600112D-1704021546740,-13.1,-13.1,-12.9,-13.3,0.0409302325581397,DB12391,drugbank,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](CC=C)[C@H]1O)C1=CC=C2SC(C)=NC2=C1,"InChI=1S/C30H41NO6S/c1-7-9-20-27(34)17(2)10-8-13-30(6)25(37-30)15-22(19-11-12-23-21(14-19)31-18(3)38-23)36-26(33)16-24(32)29(4,5)28(20)35/h7,11-12,14,17,20,22,24-25,27,32,34H,1,8-10,13,15-16H2,2-6H3/t17-,20+,22-,24-,25-,27-,30+/m0/s1",BFZKMNSQCNVFGM-UCEYFQQTSA-N,C30H41NO6S,543.72,543.265459218,6,79,59.69193448904958,0,2,0,0,"(1S,3S,7S,10R,11S,12S,16R)-7,11-dihydroxy-8,8,12,16-tetramethyl-3-(2-methyl-1,3-benzothiazol-5-yl)-10-(prop-2-en-1-yl)-4,17-dioxabicyclo[14.1.0]heptadecane-5,9-dione",4.42,5.102378217999998,-5.35,0,4,0,14.71635787035969,14.082300699466764,2.8779554905747644,109.25000000000001,145.71490000000003,3,0,2.40e-03 g/l,sagopilone,0,DB12391,investigational,Sagopilone,Sagopilone,nan,nan,n,DB05654,nan,nan
7RDY-zinc,Mrv1652305011717592D,-13.061363636363636,-13.05,-12.9,-13.3,0.0275422832980977,DB06595,drugbank,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,"InChI=1S/C35H30N4O4/c1-35-32(42-3)25(37(2)34(41)19-11-5-4-6-12-19)17-26(43-35)38-23-15-9-7-13-20(23)28-29-22(18-36-33(29)40)27-21-14-8-10-16-24(21)39(35)31(27)30(28)38/h4-16,25-26,32H,17-18H2,1-3H3,(H,36,40)/t25-,26-,32-,35+/m1/s1",BMGQWWVMWDBQGC-IIFHNQTCSA-N,C35H30N4O4,570.649,570.226705462,4,73,60.581904630271765,0,1,0,0,"N-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.1^{2,6}.0^{7,28}.0^{8,13}.0^{15,19}.0^{20,27}.0^{21,26}]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-4-yl]-N-methylbenzamide",4.52,5.433789877666666,-4.56,0,9,0,15.065738937255482,13.447765289163765,-0.8340940415404176,77.72999999999999,162.60849999999996,3,0,1.57e-02 g/l,"N-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.1^{2,6}.0^{7,28}.0^{8,13}.0^{15,19}.0^{20,27}.0^{21,26}]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-4-yl]-N-methylbenzamide",0,DB06595,approved; investigational,Midostaurin,4'-N-benzoylstaurosporine; Midostaurin,Rydapt,nan,n,nan,nan,nan
7RDY-zinc,Mrv1909-12171921492D,-13.05909090909091,-13.1,-12.7,-13.4,0.0657293868921772,DB11929,drugbank,[H][C@]1(C[C@@H]2CN1C(=O)[C@@H](NC(=O)OCC(C)(C)CCCCC1=C3CN(CC3=CC=C1)C(=O)O2)C(C)(C)C)C(=O)N[C@@]1(C[C@H]1CC)C(=O)NS(=O)(=O)C1CC1,"InChI=1S/C38H55N5O9S/c1-7-25-18-38(25,33(46)41-53(49,50)27-14-15-27)40-31(44)29-17-26-20-43(29)32(45)30(36(2,3)4)39-34(47)51-22-37(5,6)16-9-8-11-23-12-10-13-24-19-42(21-28(23)24)35(48)52-26/h10,12-13,25-27,29-30H,7-9,11,14-22H2,1-6H3,(H,39,47)(H,40,44)(H,41,46)/t25-,26-,29+,30-,38-/m1/s1",KUQWGLQLLVFLSM-ONAXAZCASA-N,C38H55N5O9S,757.936,757.372049073,7,108,81.92896010946339,1,3,0,0,"(1R,21S,24S)-21-tert-butyl-N-[(1R,2R)-1-[(cyclopropanesulfonyl)carbamoyl]-2-ethylcyclopropyl]-16,16-dimethyl-3,19,22-trioxo-2,18-dioxa-4,20,23-triazatetracyclo[21.2.1.1^{4,7}.0^{6,11}]heptacosa-6(11),7,9-triene-24-carboxamide",3.20,4.149758145666666,-4.78,1,6,-1,11.856925659620467,3.772991985546862,-3.457557219066919,180.51999999999998,194.20990000000003,6,0,1.25e-02 g/l,"(2S)-N-[(1S,2R)-1-{[(1S)-1-[({[(1S)-1-{[(1S)-1-{[(1S)-1-carbamoyl-2-(1H-indol-3-yl)ethyl]carbamoyl}-4-(N'-methylcarbamimidamido)butyl]carbamoyl}-3-methylbutyl]carbamoyl}amino)carbamoyl]-2-phenylethyl]carbamoyl}-2-hydroxypropyl]-2-{[(2S,4R)-1-[(2R)-2-acetamido-3-(4-hydroxyphenyl)propanoyl]-4-hydroxypyrrolidin-2-yl]formamido}succinamide",0,DB11929,investigational,Vaniprevir,Vaniprévir; Vaniprevir; Vaniprevirum,nan,-0.9994219906052288,-1,nan,Vanihep,Vaniprevir potassium
7RDY-no-extra,Mrv0541-04191212172D,-13.05,-13.05,-13.0,-13.1,0.0025581395348837,DB01126,drugbank,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])NC(=O)C=C[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F,"InChI=1S/C27H30F6N2O2/c1-24-11-9-17-15(4-8-21-25(17,2)12-10-22(36)35-21)16(24)6-7-19(24)23(37)34-20-13-14(26(28,29)30)3-5-18(20)27(31,32)33/h3,5,10,12-13,15-17,19,21H,4,6-9,11H2,1-2H3,(H,34,37)(H,35,36)/t15-,16-,17-,19+,21+,24-,25+/m0/s1",JWJOTENAMICLJG-QWBYCMEYSA-N,C27H30F6N2O2,528.5297,528.221147444,2,67,49.919845842311275,0,2,0,0,"(4aR,4bS,6aS,7S,9aS,9bS,11aR)-N-[2,5-bis(trifluoromethyl)phenyl]-4a,6a-dimethyl-2-oxo-1H,2H,4aH,4bH,5H,6H,6aH,7H,8H,9H,9aH,9bH,10H,11H,11aH-indeno[5,4-f]quinoline-7-carboxamide",5.45,5.792817784000001,-5.77,0,5,0,14.400348114533479,12.561340514084307,-0.16115840322448796,58.2,127.89620000000002,4,0,9.08e-04 g/l,tetrahydrofolic acid,0,DB01126,approved; investigational,Dutasteride,"(5α,17β)-N-(2,5-bis(trifluoromethyl)phenyl)-3-oxo-4-azaandrost-1-ene-17-carboxamide; Dutasterida; Dutasteride; α,α,α,α',α',α'-hexafluoro-3-oxo-4-aza-5α-androst-1-ene-17β-carboxy-2',5'-xylidide",Act Dutasteride; Ag-dutasteride; Apo-dutasteride; Auro-dutasteride; Avodart; Bakumokon 5% Minoxidil; Bakumokon 7% Minoxidil Sulfate; Dutasteride; Dutasteride Capsules; Dutasteride and Tamsulosin Hydrochloride; Dutasteride and tamsulosin hydrochloride; Jalyn; Jamp Dutasteride; Med-dutasteride; Mint-dutasteride; PMS-dutasteride; Priva-dutasteride; Riva-dutasteride; Sandoz Dutasteride; Sandoz Dutasteride Capsule; Teva-dutasteride,-2.7169938745827023e-06,0,APRD00385,nan,nan
7RDY-no-extra,Mrv1909-02102018162D,-13.05,-13.05,-12.9,-13.2,0.0230232558139535,DB05903,drugbank,C[C@H]1\C=C\C\C(C)=C/C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1,"InChI=1S/C27H39NO5S/c1-16-9-8-10-17(2)25(31)19(4)26(32)27(6,7)23(29)14-24(30)33-22(12-11-16)18(3)13-21-15-34-20(5)28-21/h8,10-11,13,15,17,19,22-23,25,29,31H,9,12,14H2,1-7H3/b10-8+,16-11-,18-13+/t17-,19+,22-,23-,25-/m0/s1",XAYAKDZVINDZGB-BMVMHAJPSA-N,C27H39NO5S,489.67,489.254894534,5,73,54.40702745089051,1,2,0,0,"(4S,7R,8S,9S,10E,13Z,16S)-4,8-dihydroxy-5,5,7,9,13-pentamethyl-16-[(1E)-1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-1-oxacyclohexadeca-10,13-diene-2,6-dione",4.31,4.734387615999999,-5.28,0,2,0,14.692003965849946,14.067904911321941,2.7263000317922517,96.72000000000001,137.1597,2,1,2.56e-03 g/l,9-hydroxyminocycline,0,DB05903,investigational,KOS-1584,"(E)-9,10-Dehydroepothilone D; (E)-9,10-Didehydroepothilone D",nan,5.313912865732921e-05,0,nan,nan,nan
7RDY-zinc,Mrv1572004111623132D,-13.036363636363635,-13.05,-12.5,-13.6,0.2907399577167016,DB04845,drugbank,[H][C@]12C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]1(C)O2)C(\C)=C\C1=CSC(C)=N1,"InChI=1S/C27H42N2O5S/c1-15-9-8-10-27(7)22(34-27)12-20(16(2)11-19-14-35-18(4)28-19)29-23(31)13-21(30)26(5,6)25(33)17(3)24(15)32/h11,14-15,17,20-22,24,30,32H,8-10,12-13H2,1-7H3,(H,29,31)/b16-11+/t15-,17+,20-,21-,22-,24-,27+/m0/s1",FABUFPQFXZVHFB-PVYNADRNSA-N,C27H42N2O5S,506.7,506.281443634,6,77,56.86362995150663,1,3,0,0,"(1S,3S,7S,10R,11S,12S,16R)-7,11-dihydroxy-8,8,10,12,16-pentamethyl-3-[(1E)-1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-17-oxa-4-azabicyclo[14.1.0]heptadecane-5,9-dione",3.28,3.3935731543333327,-5.16,0,3,0,14.42627559325354,13.845020296062923,2.729351082092086,112.05000000000001,136.7098,2,0,3.52e-03 g/l,ixabepilone,0,DB04845,approved; investigational,Ixabepilone,Aza-epothilone B; Azaepothilone B; Ixabepilone,Ixempra,nan,n,nan,nan,nan
7RDY-zinc,Mrv1909-03102001362D,-13.00681818181818,-13.0,-12.6,-13.3,0.0662315010570821,DB00541,drugbank,[H][C@@]12N3CC[C@@]11C4=C(C=C(OC)C(=C4)[C@]4(C[C@H]5C[N@](C[C@](O)(CC)C5)CCC5=C4NC4=CC=CC=C54)C(=O)OC)N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC,"InChI=1S/C46H56N4O10/c1-7-42(55)22-28-23-45(40(53)58-5,36-30(14-18-48(24-28)25-42)29-12-9-10-13-33(29)47-36)32-20-31-34(21-35(32)57-4)50(26-51)38-44(31)16-19-49-17-11-15-43(8-2,37(44)49)39(60-27(3)52)46(38,56)41(54)59-6/h9-13,15,20-21,26,28,37-39,47,55-56H,7-8,14,16-19,22-25H2,1-6H3/t28-,37-,38+,39+,42-,43+,44+,45-,46-/m0/s1",OGWKCGZFUXNPDA-CFWMRBGOSA-N,C46H56N4O10,824.972,824.399644019,9,116,88.31836267192512,1,3,0,0,"methyl (1R,9R,10S,11R,12R,19R)-11-(acetyloxy)-12-ethyl-4-[(1R,13S,15R,17S)-17-ethyl-17-hydroxy-13-(methoxycarbonyl)-1,11-diazatetracyclo[13.3.1.0^{4,12}.0^{5,10}]nonadeca-4(12),5,7,9-tetraen-13-yl]-8-formyl-10-hydroxy-5-methoxy-8,16-diazapentacyclo[10.6.1.0^{1,9}.0^{2,7}.0^{16,19}]nonadeca-2(7),3,5,13-tetraene-10-carboxylate",3.36,3.128179157333334,-4.44,1,9,2,14.40514178005572,10.849017536198744,8.662524172947247,171.17,221.48039999999995,10,0,3.00e-02 g/l,ENTA,0,DB00541,approved; investigational,Vincristine,22-Oxovincaleukoblastin; 22-Oxovincaleukoblastine; Leurocristine; Vincristin; Vincristina; Vincristine; Vincristinum,Marqibo; Oncovin Solution 1mg/ml; VinCRIStine Sulfate; Vincasar PFS; Vincristine Sulfate Inj 1mg/ml USP; Vincristine Sulfate Inj 5mg/vial USP; Vincristine Sulfate Injection; Vincristine Sulfate Injection USP,1.8919715794769467,2,APRD00495,Alcavixin; Alcrist; Citomid; Cytocristin; Oncocristin; Oncovin; Oncrivin; Sindovin; Tevacristin; Vinces; Vincrisin; Vincristin; Vincrisul; Vinlon; Vinracine,Vincristine sulfate
7RDY-zinc,Mrv1652310211602132D-1704021547211,-13.0,-13.0,-13.0,-13.0,0.0,DB12785,drugbank,CC(C)OC1=CC=C(C=C1)C1=NC2=C(OC3=C2C=CC=C3)C(O[C@@H]2C[C@@H]3N(C2)C(=O)[C@H](CCCCC\C=C/[C@@H]2C[C@]2(NC3=O)C(=O)NS(=O)(=O)C2(C)CC2)NC(=O)OC2CCCC2)=N1,"InChI=1S/C47H56N6O10S/c1-28(2)60-32-21-19-29(20-22-32)40-49-38-34-16-11-12-18-37(34)63-39(38)42(50-40)61-33-25-36-41(54)51-47(44(56)52-64(58,59)46(3)23-24-46)26-30(47)13-7-5-4-6-8-17-35(43(55)53(36)27-33)48-45(57)62-31-14-9-10-15-31/h7,11-13,16,18-22,28,30-31,33,35-36H,4-6,8-10,14-15,17,23-27H2,1-3H3,(H,48,57)(H,51,54)(H,52,56)/b13-7-/t30-,33-,35+,36+,47-/m1/s1",GZRNOYTVBWWFLJ-NTPALUMKSA-N,C47H56N6O10S,897.06,896.377863201,10,120,95.5583359441197,0,3,0,0,"cyclopentyl N-[(1S,4R,6S,7Z,14S,18R)-4-{[(1-methylcyclopropyl)sulfonyl]carbamoyl}-2,15-dioxo-18-({4-[4-(propan-2-yloxy)phenyl]-8-oxa-3,5-diazatricyclo[7.4.0.0^{2,7}]trideca-1(9),2(7),3,5,10,12-hexaen-6-yl}oxy)-3,16-diazatricyclo[14.3.0.0^{4,6}]nonadec-7-en-14-yl]carbamate",4.86,6.500864407666664,-4.87,1,9,-1,10.566196598929738,3.743091202230482,-0.37998077065140523,208.35999999999999,245.33690000000004,10,0,1.22e-02 g/l,"cyclopentyl N-[(1S,4R,6S,7Z,14S,18R)-18-{[4-(4-isopropoxyphenyl)-8-oxa-3,5-diazatricyclo[7.4.0.0^{2,7}]trideca-1(9),2(7),3,5,10,12-hexaen-6-yl]oxy}-4-[(1-methylcyclopropylsulfonyl)carbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.0^{4,6}]nonadec-7-en-14-yl]carbamate",0,DB12785,investigational,Furaprevir,Furaprevir,nan,nan,n,nan,nan,nan
